FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,CAPACITY
10002301,CENTRAL RECEPTION AND ASSIGNMENT FACILITY,2401 STUYVESANT AVENUE,TRENTON,NJ,8628,STATE,OPEN,578,MERCER,34021,USA,691
10002838,PACK PRISON AND TRUSTY CAMP,2400 WALLACE PACK RD,NAVASOTA,TX,77868,STATE,OPEN,1281,GRIMES,48185,USA,1478
10000084,TUCKER UNIT,2400 STATE FARM ROAD,TUCKER,AR,72168,STATE,OPEN,1007,JEFFERSON,5069,USA,1126
10003824,MUSKEGON CORRECTIONAL FACILITY,2400 S SHERIDAN DR,MUSKEGON,MI,49442,STATE,OPEN,1297,MUSKEGON,26121,USA,1321
10003069,USP LEWISBURG,2400 ROBERT F. MILLER DR,LEWISBURG,PA,17837,FEDERAL,OPEN,177,UNION,42119,USA,931
10003070,USP LEWISBURG CAMP,2400 ROBERT F. MILLER DR,LEWISBURG,PA,17837,FEDERAL,OPEN,355,UNION,42119,USA,552
10002846,LIBERTY COUNTY JAIL,2400 BEAUMONT AVE,LIBERTY,TX,77575,COUNTY,OPEN,199,LIBERTY,48291,USA,285
10003007,SPRING MOUNTAIN YOUTH CAMP,2400 ANGEL PEAK PL,LAS VEGAS,NV,89124,COUNTY,OPEN,-999,CLARK,32003,USA,100
10003474,CARBON COUNTY JAIL,240 W MAIN ST,PRICE,UT,84501,COUNTY,OPEN,72,CARBON,49007,USA,87
10002625,LAWRENCE COUNTY JAIL,240 W GAINES ST,LAWRENCEBURG,TN,38464,COUNTY,OPEN,291,LAWRENCE,47099,USA,262
10005890,LAWRENCE COUNTY JAIL,240 NORTH MAIN STREET,MOUNT VERNON,MO,65712,COUNTY,OPEN,63,LAWRENCE,29109,USA,52
10005879,LACLEDE COUNTY JAIL,240 NORTH ADAMS AVENUE,LEBANON,MO,65536,COUNTY,OPEN,-999,LACLEDE,29105,USA,-999
10005753,COOS COUNTY JUVENILE DETENTION,240 N COLLIER STREET,COQUILLE,OR,97423,COUNTY,OPEN,-999,COOS,41011,USA,12
10001224,WILCOX COUNTY PRINCE ARNOLD DETENTION CENTER,240 HWY 265 S,CAMDEN,AL,36726,COUNTY,OPEN,-999,WILCOX,1131,USA,64
10005957,ASSOCIATED CHARITIES,240 CLEVELAND AVE,ASHLAND,OH,44805,COUNTY,OPEN,0,ASHLAND,39005,USA,-999
10005222,SCRANTON COMMUNITY CORRECTIONS CENTER,240 ADAMS AVE,SCRANTON,PA,18503,STATE,OPEN,0,LACKAWANNA,42069,USA,36
10001851,O'BRIEN COUNTY JAIL,240 1ST STREET NORTHEAST,PRIMGHAR,IA,51245,COUNTY,OPEN,25,O'BRIEN,19141,USA,58
10001849,SULLIVAN COUNTY JAIL,24 S STATE ST,SULLIVAN,IN,47882,COUNTY,OPEN,76,SULLIVAN,18153,USA,-999
10001225,BARBOUR COUNTY JAIL,24 ROBERTSON AIRPORT DR,CLAYTON,AL,36016,COUNTY,OPEN,-999,BARBOUR,1005,USA,98
10002696,GEORGETOWN COUNTY DETENTION CENTER,2394 BROWNS FERRY RD,GEORGETOWN,SC,29440,COUNTY,OPEN,-999,GEORGETOWN,45043,USA,212
10002179,CENTRAL COUNTY JAIL,2390 BOB PHILLIPS RD,BARTOW,FL,33830,COUNTY,OPEN,782,POLK,12105,USA,800
10006517,FANNIN COUNTY DETENTION CENTER,2389 SILO ROAD,BONHAM,TX,75418,COUNTY,OPEN,428,FANNIN,48147,USA,528
10002116,ROCKDALE COUNTY JAIL,2385 SIGMAN INDUSTRIAL COURT,CONYERS,GA,30012,COUNTY,OPEN,-999,ROCKDALE,13247,USA,-999
10004099,ASCENSION PARISH JAIL,2384 LEMANVILLE CUTOFF RD,DONALDSONVILLE,LA,70346,COUNTY,OPEN,933,ASCENSION,22005,USA,572
10005631,KNOX COUNTY SHERIFF'S DEPARTMENT,2375 S OLD DECKER ROAD,VINCENNES,IN,47591,COUNTY,OPEN,-999,KNOX,18083,USA,-999
10006568,OAKLEY YOUTH DEVELOPMENT CENTER,2375 OAKLEY ROAD,RAYMOND,MS,39154,STATE,OPEN,-999,HINDS,28049,USA,150
10006494,FULLERTON CITY JAIL,237 W COMMONWEALTH,FULLERTON,CA,92832,LOCAL,OPEN,-999,ORANGE,6059,USA,-999
10002444,OKANOGAN COUNTY JUVENILE DETENTION CENTER,237 4TH AVE N,OKANOGAN,WA,98840,COUNTY,OPEN,-999,OKANOGAN,53047,USA,-999
10001864,MARSHALL COUNTY JAIL,2369 JESSUP AVENUE,MARSHALLTOWN,IA,50158,COUNTY,OPEN,-999,MARSHALL,19127,USA,182
10001340,HOUGHTON COUNTY WORK CAMP,23661 AIRPARK BLVD,CALUMET,MI,49913,COUNTY,OPEN,-999,HOUGHTON,26061,USA,26
10001184,EAST BOISE COMMUNITY REENTRY CENTER,2366 OLD PENITENTIARY RD,BOISE,ID,83712,STATE,OPEN,109,ADA,16001,USA,148
10001343,MARQUETTE COUNTY JAIL,236 W BARAGA AVE,MARQUETTE,MI,49855,COUNTY,OPEN,-999,MARQUETTE,26103,USA,80
10001173,NORTH IDAHO CORRECTIONAL INSTITUTION,236 RADAR RD,COTTONWOOD,ID,83522,STATE,OPEN,409,IDAHO,16049,USA,414
10000031,PUTNAM COUNTY SHERIFF'S OFFICE,236 COURTHOUSE DR #8,WINFIELD,WV,25213,COUNTY,OPEN,0,PUTNAM,54079,USA,-999
10003193,SOUTHPORT CORRECTIONAL FACILITY,236 BOB MASIA DR,PINE CITY,NY,14871,STATE,OPEN,486,CHEMUNG,36015,USA,945
10000672,PITTSFIELD WORK CAMP,23540 365TH STREET,PITTSFIELD,IL,62363,STATE,OPEN,99,PIKE,17149,USA,400
10002635,CALDWELL COUNTY DETENTION CENTER,2351 MORGANTON BLVD SW,LENOIR,NC,28645,COUNTY,OPEN,174,CALDWELL,37027,USA,185
10005420,SANDUSKY COUNTY JUVENILE DETENTION CENTER,2351 COUNTRYSIDE DRIVE,FREMONT,OH,43420,COUNTY,OPEN,-999,SANDUSKY,39143,USA,36
10000794,DEUEL VOCATIONAL INSTITUTION (DVI),23500 KASSON ROAD,TRACY,CA,95304,STATE,OPEN,2349,SAN JOAQUIN,6077,USA,1681
10006581,MISSOULA PRE-RELEASE CENTER,2350 MULLAN RD,MISSOULA,MT,59808,STATE,OPEN,172,MISSOULA,30063,USA,134
10006743,BARTHOLOMEW COUNTY JUVENILE DETENTION FACILITY,2350 ILLINOIS ST,COLUMBUS,IN,47201,COUNTY,OPEN,5,BARTHOLOMEW,18005,USA,38
10002862,LYCHNER STATE JAIL,2350 ATASCOCITA ROAD,HUMBLE,TX,77396,STATE,OPEN,1756,HARRIS,48201,USA,2276
10006339,BAINBRIDGE SUBSTANCE ABUSE CENTER,235 STATE HOSPITAL ROAD,BAINBRIDGE,GA,39817,STATE,OPEN,-999,DECATUR,13087,USA,316
10006733,FORD COUNTY JAIL,235 N. AMERICAN,PAXTON,IL,60957,COUNTY,OPEN,-999,FORD,17053,USA,61
10002707,DEAF SMITH COUNTY JAIL,235 E 3RD ST,HEREFORD,TX,79045,COUNTY,OPEN,66,DEAF SMITH,48117,USA,93
10001152,TOOLE COUNTY DETENTION FACILITY,235 DEER LODGE AVE,SHELBY,MT,59474,COUNTY,OPEN,-999,TOOLE,30101,USA,-999
10005235,LANCASTER COUNTY YOUTH INTERVENTION CENTER,235 CIRCLE AVE,LANCASTER,PA,17602,COUNTY,OPEN,41,LANCASTER,42071,USA,96
10004493,UPSON COUNTY JAIL,235 AVIATION DRIVE,THOMASTON,GA,30286,COUNTY,OPEN,125,UPSON,13293,USA,215
10000034,SOUTH CHARLESTON POLICE DEPARTMENT,235 4TH AVENUE,SOUTH CHARLESTON,WV,25303,LOCAL,OPEN,-999,KANAWHA,54039,USA,-999
10002682,DARLINGTON COUNTY DETENTION CENTER,2349 ROGERS RD,DARLINGTON,SC,29532,COUNTY,OPEN,-999,DARLINGTON,45031,USA,288
10003623,MISSOULA COUNTY DETENTION FACILITY,2340 MULLAN RD,MISSOULA,MT,59808,COUNTY,OPEN,327,MISSOULA,30063,USA,394
10003442,CLERMONT COUNTY JUVENILE DETENTION CENTER,2340 CLERMONT CENTER DR,BATAVIA,OH,45103,COUNTY,OPEN,-999,CLERMONT,39025,USA,36
10004741,MEADOW MOUNTAIN YOUTH CENTER,234 RECOVERY ROAD,GRANTSVILLE,MD,21535,STATE,OPEN,22,GARRETT,24023,USA,40
10003389,ALLEN OAKWOOD CORRECTIONAL INSTITUTION,2338 NORTH WEST ST,LIMA,OH,45801,STATE,OPEN,1480,ALLEN,39003,USA,-999
10000801,CENTRAL CALIFORNIA WOMEN'S FACILITY (CCFW),23370 ROAD 22,CHOWCHILLA,CA,93610,STATE,OPEN,2992,MADERA,6039,USA,2004
10002378,ACCOMACK COUNTY JAIL,23323 WISE COURT,ACCOMAC,VA,23301,COUNTY,OPEN,95,ACCOMACK,51001,USA,-999
10005253,HIGH ROCK CONSERVATION CAMP #32,23322 AVENUE OF THE GIANTS,WEOTT,CA,95571,STATE,OPEN,96,HUMBOLDT,6023,USA,-999
10003009,NORTH LAS VEGAS JUSTICE FACILITY / DETENTION CTR,2332 LAS VEGAS BLVD N,NORTH LAS VEGAS,NV,89030,LOCAL,OPEN,-999,CLARK,32003,USA,-999
10004608,KISSIMMEE YOUTH ACADEMY,2330 NEW BEGINNINGS RD,KISSIMMEE,FL,34744,STATE,OPEN,-999,OSCEOLA,12097,USA,62
10005581,JEFFERSON DAVIS COUNTY JAIL,2330 COLUMBIA AVENUE,PRENTISS,MS,39474,COUNTY,OPEN,-999,JEFFERSON DAVIS,28065,USA,-999
10004113,ASSUMPTION PARISH DETENTION CENTER,233 HWY 1008,NAPOLEONVILLE,LA,70390,COUNTY,OPEN,-999,ASSUMPTION,22007,USA,108
10005768,ESMERALDA COUNTY JAIL,233 E CROOK AVE,GOLDFIELD,NV,89013,COUNTY,OPEN,-999,ESMERALDA,32009,USA,-999
10002180,POLK COUNTY JUVENILE BOOT CAMP,2325 BOB PHILLIPS RD,BARTOW,FL,33830,COUNTY,OPEN,0,POLK,12105,USA,110
10001810,HOLMES-HUMPHREYS COUNTY REG CORRECTIONAL FACILITY,23234 HWY 12 E,LEXINGTON,MS,39095,COUNTY,OPEN,256,HOLMES,28051,USA,280
10005421,SANDUSKY COUNTY JAIL,2323 COUNTRYSIDE DRIVE,FREMONT,OH,43420,COUNTY,OPEN,62,SANDUSKY,39143,USA,-999
10004125,OMAHA CORRECTIONAL CENTER,2323 AVENUE J,OMAHA,NE,68110,STATE,OPEN,772,DOUGLAS,31055,USA,666
10002903,MATAGORDA COUNTY JAIL,2323 AVENUE E,BAY CITY,TX,77414,COUNTY,OPEN,87,MATAGORDA,48321,USA,192
10001679,WASHINGTON CORRECTIONS CENTER,2321 WEST DAYTON AIRPORT RD,SHELTON,WA,98584,STATE,OPEN,1924,MASON,53045,USA,1268
10000708,SUSSEX VIOLATION OF PROBATION CENTER,23207 DUPONT BLVD,GEORGETOWN,DE,19947,STATE,OPEN,-999,SUSSEX,10005,USA,250
10000706,SUSSEX COMMUNITY CORRECTIONS CENTER,23207 DUPONT BLVD,GEORGETOWN,DE,19947,STATE,OPEN,308,SUSSEX,10005,USA,248
10000707,SUSSEX CORRECTIONAL INSTITUTION,23203 DUPONT BLVD,GEORGETOWN,DE,19947,STATE,OPEN,1130,SUSSEX,10005,USA,1206
10004126,COMMUNITY CORRECTIONS CENTER - OMAHA,2320 AVENUE J,OMAHA,NE,68110,STATE,OPEN,163,DOUGLAS,31055,USA,135
10005409,REYNOLDS COUNTY SHERIFF'S DEPARTMENT,2319 GREEN STREET,CENTERVILLE,MO,63633,COUNTY,OPEN,1,REYNOLDS,29179,USA,16
10004286,CENTRAL IOWA JUVENILE DETENTION CENTER,2317 RICK COLLINS WAY,ELDORA,IA,50627,STATE,OPEN,12,HARDIN,19083,USA,30
10006681,JAMES T. STRICKLAND YOUTH CENTER,2315 COSTARIDES STREET,MOBILE,AL,36617,COUNTY,OPEN,37,MOBILE,1097,USA,95
10003138,WATERTOWN CORRECTIONAL FACILITY,23147 SWAN RD,WATERTOWN,NY,13601,STATE,OPEN,526,JEFFERSON,36045,USA,670
10001419,RICHMOND COUNTY CORRECTIONAL INSTITUTION,2314 TOBACCO RD,AUGUSTA,GA,30906,COUNTY,OPEN,280,RICHMOND,13245,USA,350
10002935,ZAPATA COUNTY JAIL,2311 STOP 23A,ZAPATA,TX,78076,COUNTY,OPEN,-999,ZAPATA,48505,USA,240
10002826,ANGELINA COUNTY JAIL,2311 E LUFKIN AVE,LUFKIN,TX,75902,COUNTY,OPEN,245,ANGELINA,48005,USA,279
10002946,DARRELL B HESTER JUVENILE DETENTION CENTER,2310 W HWY 77,SAN BENITO,TX,78586,COUNTY,OPEN,-999,CAMERON,48061,USA,61
10002947,AMADOR R RODRIGUEZ BOOT CAMP / ED CTR,2310 W HWY 77,SAN BENITO,TX,78586,COUNTY,OPEN,-999,CAMERON,48061,USA,40
10003460,DECKER LAKE YOUTH CENTER,2310 W 2770 S,WEST VALLEY CITY,UT,84119,STATE,OPEN,18,SALT LAKE,49035,USA,30
10005741,NUECES COUNTY JUVENILE JUSTICE CENTER,2310 GOLLIHAR RD,CORPUS CHRISTI,TX,78415,COUNTY,OPEN,-999,NUECES,48355,USA,40
10000669,DECATUR CORRECTIONAL CENTER,2310 EAST MOUND ROAD,DECATUR,IL,62524,STATE,OPEN,549,MACON,17115,USA,792
10006044,ADA CITY JAIL,231 S TOWNSEND ST,ADA,OK,74820,LOCAL,OPEN,-999,PONTOTOC,40123,USA,-999
10005500,CASWELL COUNTY DETENTION CENTER,231 COUNTY PARK RD,YANCEYVILLE,NC,27379,COUNTY,OPEN,-999,CASWELL,37033,USA,108
10001743,WORK ETHIC CAMP,2309 N HWY 83,MCCOOK,NE,69001,STATE,OPEN,192,RED WILLOW,31145,USA,200
10000594,LAS ANIMAS COUNTY JAIL,2309 EAST MAIN STREET,TRINIDAD,CO,81082,COUNTY,OPEN,-999,LAS ANIMAS,8071,USA,-999
10002813,NACOGDOCHES COUNTY JAIL,2306 DOUGLASS RD,NACOGDOCHES,TX,75964,COUNTY,OPEN,249,NACOGDOCHES,48347,USA,292
10000194,MOUNTAIN VIEW PRISON,2305 RANSOM RD,GATESVILLE,TX,76528,STATE,OPEN,529,CORYELL,48099,USA,645
10001324,MCF - ST. CLOUD,2305 MINNESOTA BOULEVARD SE,SAINT CLOUD,MN,56304,STATE,OPEN,1020,SHERBURNE,27141,USA,1058
10005941,UNIVERSITY HEIGHTS CITY JAIL,2304 WARRENSVILLE CENTER RD,UNIVERSITY HEIGHTS,OH,44118,LOCAL,OPEN,-999,CUYAHOGA,39035,USA,-999
10006018,BROKEN ARROW MUNICIPAL JAIL,2304 S 1ST PLACE,BROKEN ARROW,OK,74012,LOCAL,OPEN,16,TULSA,40143,USA,32
10000377,LEON REGIONAL JUVENILE DETENTION CENTER,2303 RONELLIS DR,TALLAHASSEE,FL,32310,STATE,OPEN,-999,LEON,12073,USA,40
10002348,CENTINELA STATE PRISON (CEN),2302 BROWN ROAD,IMPERIAL,CA,92251,STATE,OPEN,3473,IMPERIAL,6025,USA,2308
10005909,WEST MONROE CORRECTIONAL FACILITY,2301 NORTH 7TH STREET,WEST MONROE,LA,71291,LOCAL,OPEN,-999,OUACHITA,22073,USA,-999
10000228,KYLE CORRECTIONAL CENTER,23001 IH-35,KYLE,TX,78640,STATE,OPEN,264,HAYS,48209,USA,520
10005272,PARLIN FORK CONSERVATION CAMP #6,23000 STATE HIGHWAY 20,FORT BRAGG,CA,95437,STATE,OPEN,100,MENDOCINO,6045,USA,100
10004285,HAMILTON COUNTY JAIL,2300 SUPERIOR STREET,WEBSTER CITY,IA,50595,COUNTY,OPEN,-999,HAMILTON,19079,USA,44
10004301,JASPER COUNTY JAIL,2300 LAW CENTER DRIVE,NEWTON,IA,50208,COUNTY,OPEN,-999,JASPER,19099,USA,-999
10000086,MILLER COUNTY JAIL,2300 EAST ST,TEXARKANA,AR,71854,COUNTY,OPEN,-999,MILLER,5091,USA,-999
10005251,DEVIL'S GARDEN CONSERVATION CAMP #40,2300 COUNTY ROAD 74,ALTURAS,CA,96101,STATE,OPEN,114,MODOC,6049,USA,-999
10001320,FCI SANDSTONE,2300 COUNTY ROAD 29,SANDSTONE,MN,55072,FEDERAL,OPEN,1196,PINE,27115,USA,996
10000518,LOXAHATCHEE ROAD PRISON,230 SUNSHINE RD,WEST PALM BEACH,FL,33411,STATE,OPEN,92,PALM BEACH,12099,USA,-999
10000725,SCHUYLKILL COUNTY PRISON,230 SANDERSON ST,POTTSVILLE,PA,17901,COUNTY,OPEN,271,SCHUYLKILL,42107,USA,277
10006944,SOUTHERN MAINE WOMEN'S RE-ENTRY CENTER,230 RIVER ROAD,WINDHAM,ME,4062,STATE,OPEN,-999,CUMBERLAND,23005,USA,64
10004776,ROANE COUNTY JAIL,230 NORTH THIRD STREET,KINGSTON,TN,37763,COUNTY,OPEN,277,ROANE,47145,USA,170
10004499,JOHNSON COUNTY JAIL,230 DONOVAN HARRISON ROAD,WRIGHTSVILLE,GA,31096,COUNTY,OPEN,28,JOHNSON,13167,USA,-999
10002634,BERTIE MARTIN REGIONAL JAIL,230 COUNTY FARM RD,WINDSOR,NC,27983,COUNTY,OPEN,-999,BERTIE,37015,USA,90
10003018,BETHEL WORK RELEASE CENTER,23 MESABA AVENUE,DULUTH,MN,55806,LOCAL,OPEN,-999,ST. LOUIS,27137,USA,60
10006632,TUSCARAWAS ATTENTION CENTER,2299 REISER AVENUE SE,NEW PHILADELPHIA,OH,44663,COUNTY,OPEN,15,TUSCARAWAS,39157,USA,24
10003394,TUSCARAWAS COUNTY JAIL,2295 REISER AVE SE,NEW PHILADELPHIA,OH,44663,COUNTY,OPEN,101,TUSCARAWAS,39157,USA,100
10003421,GREENE COUNTY ADULT DETENTION CENTER,2295 GREENEWAY BLVD,XENIA,OH,45385,COUNTY,OPEN,-999,GREENE,39057,USA,236
10004891,LAKE COUNTY JAIL,2293 N MAIN ST,CROWN POINT,IN,46307,COUNTY,OPEN,525,LAKE,18089,USA,1085
10004928,SOUTHWEST INDIANA REGIONAL YOUTH VILLAGE,2290 SOUTH THEOBALD LANE,VINCENNES,IN,47591,STATE,OPEN,15,KNOX,18083,USA,80
10002627,BRADLEY COUNTY JAIL / JUSTICE CENTER,2290 BLYTHE AVE,CLEVELAND,TN,37311,COUNTY,OPEN,408,BRADLEY,47011,USA,506
10006112,HITCHCOCK COUNTY JAIL / SHERIFF,229 EAST D STREET,TRENTON,NE,69044,COUNTY,OPEN,3,HITCHCOCK,31087,USA,8
10003659,JESSAMINE COUNTY DETENTION CENTER / RESTRICTED CUSTODY CENTER,229 E MAPLE ST,NICHOLASVILLE,KY,40356,COUNTY,OPEN,182,JESSAMINE,21113,USA,137
10002368,MONTGOMERY COUNTY CORRECTIONAL FACILITY,22880 WHELAN LANE,BOYDS,MD,20841,COUNTY,OPEN,563,MONTGOMERY,24031,USA,1028
10000852,CALIFORNIA CITY CORRECTIONAL CENTER (CAC),22844 VIRGINIA BLVD,CALIFORNIA CITY,CA,93505,STATE,OPEN,2424,KERN,6029,USA,2560
10005313,FRESNO COUNTY JAIL SOUTH ANNEX,2280 FRESNO STREET,FRESNO,CA,93721,COUNTY,OPEN,445,FRESNO,6019,USA,499
10004703,EDGAR COUNTY JAIL,228 NORTH CENTRAL AVENUE,PARIS,IL,61944,COUNTY,OPEN,-999,EDGAR,17045,USA,28
10005051,RUSSELL COUNTY JAIL,228 BRIAN WALTERS DR,RUSSELL SPRINGS,KY,42629,COUNTY,OPEN,144,RUSSELL,21207,USA,82
10006927,NEWPORT NEWS CITY JAIL ANNEX,228 25TH STREET,NEWPORT NEWS,VA,23607,LOCAL,OPEN,-999,NEWPORT NEWS,51700,USA,110
10004242,ISSAQUENA COUNTY CORRECTIONAL FACILITY,22746 MS HWY 1,MAYERSVILLE,MS,39113,COUNTY,OPEN,274,ISSAQUENA,28055,USA,274
10004466,COLUMBIA COUNTY JAIL,2273 COUNTY CAMP ROAD,APPLING,GA,30802,COUNTY,OPEN,336,COLUMBIA,13073,USA,338
10003481,BEAVER COUNTY JAIL,2270 S 525 W,BEAVER,UT,84713,COUNTY,OPEN,-999,BEAVER,49001,USA,-999
10002767,SMITH COUNTY JAIL - CENTRAL DIVISION,227 N SPRING ST,TYLER,TX,75701,COUNTY,OPEN,285,SMITH,48423,USA,276
10003387,EASTERN OHIO CORRECTION CENTER - FEMALE CENTER,227 N MARKET ST,LISBON,OH,44432,STATE,OPEN,33,COLUMBIANA,39029,USA,35
10006857,GRUNDY COUNTY DETENTION CENTER,227 MAPLE STREET,ALTAMONT,TN,37301,COUNTY,OPEN,79,GRUNDY,47061,USA,114
10003181,YATES COUNTY JAIL,227 MAIN ST,PENN YAN,NY,14527,COUNTY,OPEN,44,YATES,36123,USA,65
10004255,SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION,22689 STATE HWY 63 N,LEAKESVILLE,MS,39451,STATE,OPEN,2637,GREENE,28041,USA,3082
10004275,CLAYTON COUNTY JAIL,22680 230TH STREET,SAINT OLAF,IA,52072,COUNTY,OPEN,-999,CLAYTON,19043,USA,40
10000671,JACKSONVILLE CORRECTIONAL CENTER,2268 EAST MORTON AVENUE,JACKSONVILLE,IL,62650,STATE,OPEN,1008,MORGAN,17137,USA,1628
10000223,GIDDINGS STATE HOME / SCHOOL,2261 JAMES A TURMAN RD,GIDDINGS,TX,78942,STATE,OPEN,203,LEE,48287,USA,289
10004839,FRANKLIN COUNTY JUVENILE DETENTION CENTER,226 SOUTH BEECH ST,OTTAWA,KS,66067,COUNTY,OPEN,-999,FRANKLIN,20059,USA,7
10003828,GRATIOT COUNTY JAIL,226 E CENTER ST,ITHACA,MI,48847,COUNTY,OPEN,71,GRATIOT,26057,USA,70
10003868,BRISTOL COUNTY ASH STREET JAIL AND REGIONAL LOCK-UP,226 ASH STREET,NEW BEDFORD,MA,2740,COUNTY,OPEN,180,BRISTOL,25005,USA,206
10005078,ELMORE COUNTY DETENTION CENTER,2255 EAST 8TH NORTH,MOUNTAIN HOME,ID,83647,COUNTY,OPEN,121,ELMORE,16039,USA,127
10002320,NORTH COUNTY DETENTION FACILITY,2254 ORDINANCE ROAD,SANTA ROSA,CA,95403,COUNTY,OPEN,335,SONOMA,6097,USA,1200
10001908,J. AARON HAWKINS SR. CENTER,22522 ASHER ROAD,WRIGHTSVILLE,AR,72183,STATE,OPEN,-999,PULASKI,5119,USA,212
10003671,HOPKINS COUNTY JAIL,2250 LAFFOON TRAIL,MADISONVILLE,KY,42431,COUNTY,OPEN,416,HOPKINS,21107,USA,416
10000227,HAYS COUNTY JUVENILE DETENTION CENTER,2250 CLOVIS BARKER RD,SAN MARCOS,TX,78666,COUNTY,OPEN,-999,HAYS,48209,USA,142
10006846,WEST HOMESTEAD CENTER,225 WEST SEVENTH AVENUE,WEST HOMESTEAD,PA,15120,COUNTY,OPEN,-999,ALLEGHENY,42003,USA,56
10006827,LAKE REGION RESIDENTIAL RE-ENTRY CENTER,225 W. WALNUT STREET,DEVILS LAKE,ND,58301,COUNTY,OPEN,23,RAMSEY,38071,USA,28
10000260,NORTHERN NEVADA TRANSITIONAL HOUSING,225 SUNSHINE LANE,RENO,NV,89502,STATE,OPEN,104,WASHOE,32031,USA,112
10004483,BURKE COUNTY JAIL,225 STATE HIGHWAY 24 SOUTH,WAYNESBORO,GA,30830,COUNTY,OPEN,-999,BURKE,13033,USA,-999
10005175,MECOSTA COUNTY JAIL,225 SOUTH STEWART,BIG RAPIDS,MI,49307,COUNTY,OPEN,-999,MECOSTA,26107,USA,97
10001217,MONTGOMERY COUNTY JAIL,225 S MCDONOUGH ST,MONTGOMERY,AL,36104,COUNTY,OPEN,513,MONTGOMERY,1101,USA,1290
10004874,CRAWFORD COUNTY JAIL,225 NORTH ENTERPRISE DRIVE,GIRARD,KS,66743,COUNTY,OPEN,76,CRAWFORD,20037,USA,102
10004808,THOMAS COUNTY JAIL,225 NORTH COURT AVENUE,COLBY,KS,67701,COUNTY,OPEN,15,THOMAS,20193,USA,-999
10001951,BLOUNT COUNTY CORRECTIONAL FACILITY,225 INDUSTRIAL PARK RD,ONEONTA,AL,35121,COUNTY,OPEN,-999,BLOUNT,1009,USA,101
10006191,PARKERSBURG CORRECTIONAL CENTER,225 HOLIDAY HILLS DRIVE,PARKERSBURG,WV,26104,STATE,OPEN,186,WOOD,54107,USA,-999
10006736,MONROE COUNTY JAIL,225 EAST THIRD STREET,WATERLOO,IL,62298,COUNTY,OPEN,-999,MONROE,17133,USA,30
10002655,BLACK HAWK COUNTY JAIL,225 EAST 6TH STREET,WATERLOO,IA,50703,COUNTY,OPEN,260,BLACK HAWK,19013,USA,272
10003051,ELK COUNTY PRISON,225 CENTER ST,RIDGWAY,PA,15853,COUNTY,OPEN,53,ELK,42047,USA,79
10004462,WILKES COUNTY JAIL / SHERIFF,225 ANDREW DRIVE,WASHINGTON,GA,30673,COUNTY,OPEN,1,WILKES,13317,USA,-999
10003351,LUCAS COUNTY YOUTH TREATMENT CENTER,225 11TH ST,TOLEDO,OH,43604,COUNTY,OPEN,17,LUCAS,39095,USA,44
10006788,ALLEGAN COUNTY JUVENILE DETENTION CENTER,2243 33RD ST,ALLEGAN,MI,49010,COUNTY,OPEN,-999,ALLEGAN,26005,USA,22
10000978,NORTHEAST OHIO CORRECTIONAL CENTER,2240 HUBBARD RD,YOUNGSTOWN,OH,44505,MULTI,OPEN,362,MAHONING,39099,USA,2016
10005616,JAY COUNTY JAIL,224 WEST WATER STREET,PORTLAND,IN,47371,COUNTY,OPEN,-999,JAY,18075,USA,144
10005074,CLARK COUNTY JAIL,224 WEST MAIN STREET,DUBOIS,ID,83423,COUNTY,OPEN,-999,CLARK,16033,USA,-999
10002535,TAYLOR COUNTY JAIL / SHERIFF,224 S SECOND ST,MEDFORD,WI,54451,COUNTY,OPEN,-999,TAYLOR,55119,USA,-999
10003753,CHICKASAW JAIL,224 NORTH CRAFT HWY.,CHICKASAW,AL,36611,LOCAL,OPEN,-999,MOBILE,1097,USA,-999
10002587,CRAWFORD COUNTY JAIL,224 N BEAUMONT RD,PRAIRIE DU CHIEN,WI,53821,COUNTY,OPEN,33,CRAWFORD,55023,USA,-999
10006003,MADISON COUNTY JUVENILE DETENTION CENTER,224 LEXINGTON AVENUE,JACKSON,TN,38301,COUNTY,OPEN,-999,MADISON,47113,USA,7
10001416,HARALSON COUNTY DETENTION FACILITY,224 HOLLY ST,BUCHANAN,GA,30113,COUNTY,OPEN,117,HARALSON,13143,USA,-999
10002385,NEWPORT NEWS CITY JAIL,224 26TH ST,NEWPORT NEWS,VA,23607,LOCAL,OPEN,474,NEWPORT NEWS,51700,USA,300
10001793,SCOTLAND CORRECTIONAL INSTITUTION,22385 MCGIRT'S BRIDGE RD,LAURINBURG,NC,28353,STATE,OPEN,1615,SCOTLAND,37165,USA,1652
10003322,SOUTHAMPTON COUNTY JAIL,22336 MAIN ST,COURTLAND,VA,23837,COUNTY,OPEN,-999,SOUTHAMPTON,51175,USA,57
10006386,GOOSE CREEK CORRECTIONAL CENTER,22301 WEST ALSOP ROAD,WASILLA,AK,99623,STATE,OPEN,1125,MATANUSKA-SUSITNA,2170,USA,1536
10004206,STANLEY COUNTY DETENTION CENTER,223 SOUTH SECOND STREET,ALBEMARLE,NC,28001,COUNTY,OPEN,100,STANLY,37167,USA,135
10001197,HAMILTON AGED / INFIRMED,223 SASSER DR,HAMILTON,AL,35570,STATE,OPEN,243,MARION,1093,USA,300
